-178.47,-30.2
130.28,30.78
-86.161,11.984
150.52,-5.58
120.993,14.002
120.35,15.13
147.12,-5.358
-158.8,56.53
-72.97,-45.9
-122.18,46.2
-159.38,56.17
25.396,36.404
-158.17,56.88
-152.75,60.48
176,-38.82
150.52,-5.58
120.35,15.13
-177.92,-29.27
25.396,36.404
147.35,-2.38
15.004,37.734
-168.13,53.42
-86.342,12.242
25.396,36.404
168.12,-16.25
-141.75,61.38
14.426,40.821
44.08,15.63
176,-38.82
